contentType,content,title,visibility,id,tripId,stayId,user_id
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": ""CDG"", ""destination"": ""Washington, DC"", ""desCountry"": ""USA"", ""desTravelCode"": ""DCA"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""US Airways"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-04-22"", ""endDate"": ""2015-05-02"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""US"", ""carrierICAO"": ""AWE"", ""note"": ""Merged with American Airlines.""}",Paris,public,db62f671-b31b-46c6-9b5f-bbf817c84eec,00e39cd8-3878-4cd6-9074-f04a360dd802,2d8a3d8d-5ccb-4b48-81c4-825c50ef4275,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""New York"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""LGA"", ""destination"": ""Paris"", ""desCountry"": ""France"", ""desTravelCode"": ""CDG"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""US Airways"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-05-02"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""US"", ""carrierICAO"": ""AWE"", ""note"": ""Merged with American Airlines.""}",Paris,public,a54153c0-2fe0-4932-af63-556e9f123ca4,00e39cd8-3878-4cd6-9074-f04a360dd802,e554b2d0-fb7a-46b2-8760-42627be7b3f8,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": ""BVA"", ""destination"": ""Gotenburg"", ""desCountry"": ""Sweden"", ""desTravelCode"": """", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Ryanair"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-05-26"", ""endDate"": ""2015-05-28"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""FR"", ""carrierICAO"": ""RYR""}",Paris,public,cc81b335-e3f1-4c9b-9744-389c6e9cb8e7,00e39cd8-3878-4cd6-9074-f04a360dd802,02f2fdcd-e4e0-4c14-a801-504ec9ea0ce3,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Gotenburg"", ""oriCountry"": ""Sweden"", ""oriTravelCode"": ""GOT"", ""destination"": ""Copenhagen"", ""desCountry"": ""Denmark"", ""desTravelCode"": ""CPH"", ""transportation"": ""\ud83d\ude82"", ""carrier"": """", ""description"": ""Research Fellowship"", ""startDate"": ""2015-05-28"", ""endDate"": ""2015-05-29"", ""title"": ""Paris"", ""desRegion"": ""Europe""}",Paris,public,40183915-13c6-469c-93b8-02b7faa91c9c,00e39cd8-3878-4cd6-9074-f04a360dd802,8fee04f0-681e-4842-b991-f6742fbc81b7,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Copenhagen"", ""oriCountry"": ""Denmark"", ""oriTravelCode"": """", ""destination"": ""Stockholm"", ""desCountry"": ""Sweden"", ""desTravelCode"": """", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Norwegian"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-05-29"", ""endDate"": ""2015-05-31"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""DY"", ""carrierICAO"": ""NOZ""}",Paris,public,b1c2840c-d91e-4cd0-8b31-bad8cea4736b,00e39cd8-3878-4cd6-9074-f04a360dd802,f81da5b1-80d4-4cb9-af35-414633330c7b,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Stockholm"", ""oriCountry"": ""Sweden"", ""oriTravelCode"": """", ""destination"": ""Paris"", ""desCountry"": ""France"", ""desTravelCode"": """", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Norwegian"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-05-31"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""DY"", ""carrierICAO"": ""NOZ""}",Paris,public,cd1a2496-d0e5-49a6-b324-4edd334699af,00e39cd8-3878-4cd6-9074-f04a360dd802,ad7ff702-c1f0-48e4-ba23-c1782dd5b221,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": ""CDG"", ""destination"": ""Tel Aviv"", ""desCountry"": ""Israel"", ""desTravelCode"": ""TLV"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""EasyJet"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-06-10"", ""endDate"": ""2015-06-15"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""U2"", ""carrierICAO"": ""EZY""}",Paris,public,c507dea4-9005-47b8-82a8-786c6330897a,00e39cd8-3878-4cd6-9074-f04a360dd802,3aa50968-634b-44a5-bbcd-05e1ce062d08,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": ""CDG"", ""destination"": ""Reykjavik"", ""desCountry"": ""Iceland"", ""desTravelCode"": ""KEF"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Icelandair"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-06-30"", ""endDate"": ""2015-07-02"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""FI"", ""carrierICAO"": ""ICE""}",Paris,public,8ef28cd8-146b-46a0-a8bf-4adaed2ceeff,00e39cd8-3878-4cd6-9074-f04a360dd802,3ef17cec-5b45-4f79-8dc7-7ceaf1ccadfe,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Reykjavik"", ""oriCountry"": ""Iceland"", ""oriTravelCode"": ""KEF"", ""destination"": ""New York"", ""desCountry"": ""USA"", ""desTravelCode"": ""JFK"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Icelandair"", ""description"": ""Research Fellowship"", ""startDate"": ""2015-07-02"", ""title"": ""Paris"", ""desRegion"": ""Europe"", ""carrierIATA"": ""FI"", ""carrierICAO"": ""ICE""}",Paris,public,c6c360be-26f4-4472-8668-da8c88c213d9,00e39cd8-3878-4cd6-9074-f04a360dd802,a788e850-96e7-4753-905f-b523e46d26ba,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""New York"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""JFK"", ""destination"": ""Abu Dhabi"", ""desCountry"": ""UAE"", ""desTravelCode"": ""ADH"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Air France"", ""description"": ""Experimental Approaches to Arabic and other understudied Languages (EXAL+)"", ""startDate"": ""2015-01-13"", ""endDate"": ""2015-01-19"", ""title"": ""Abu Dhabi + Paris"", ""desRegion"": ""Asia"", ""carrierIATA"": ""AF"", ""carrierICAO"": ""AFR""}",Abu Dhabi + Paris,public,b4abd843-9ed4-42b3-bd94-922ff95fc336,8403c5ef-8074-410c-a575-43744c6e09bf,0bc77aa2-2c96-4839-9d5d-f87852f64590,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Abu Dhabi"", ""oriCountry"": ""UAE"", ""oriTravelCode"": ""ADH"", ""destination"": ""Paris"", ""desCountry"": ""France"", ""desTravelCode"": ""CDG"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Air France"", ""description"": ""Experimental Approaches to Arabic and other understudied Languages (EXAL+)"", ""startDate"": ""2015-01-19"", ""endDate"": ""2015-01-28"", ""title"": ""Abu Dhabi + Paris"", ""desRegion"": ""Asia"", ""carrierIATA"": ""AF"", ""carrierICAO"": ""AFR""}",Abu Dhabi + Paris,public,0b09a795-d956-4229-85ae-b4533551b43d,8403c5ef-8074-410c-a575-43744c6e09bf,fb3dc68b-6210-411a-a5bb-b7d6c3461486,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": ""CDG"", ""destination"": ""New York"", ""desCountry"": ""USA"", ""desTravelCode"": ""JFK"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Air France"", ""description"": ""Experimental Approaches to Arabic and other understudied Languages (EXAL+)"", ""startDate"": ""2015-01-28"", ""title"": ""Abu Dhabi + Paris"", ""desRegion"": ""Asia"", ""carrierIATA"": ""AF"", ""carrierICAO"": ""AFR""}",Abu Dhabi + Paris,public,5255583f-e2c6-4fe2-ba61-802200fcc6e2,8403c5ef-8074-410c-a575-43744c6e09bf,af10ffe9-1547-4881-b090-e2fdbde82aa0,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""New York"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""JFK"", ""destination"": ""Bangkok"", ""desCountry"": ""Thailand"", ""desTravelCode"": ""BKK"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""ANA"", ""description"": ""DIYSciThai"", ""startDate"": ""2016-06-16"", ""endDate"": ""2015-06-29"", ""title"": ""Thailand + Japan"", ""desRegion"": ""Asia"", ""carrierIATA"": ""NH"", ""carrierICAO"": ""ANA""}",Thailand + Japan,public,2ad9a133-a288-4552-a87c-8b21b8a71550,5f28dcbc-ad39-4777-b138-a1f41ef166c7,e4950169-5e70-49ea-b455-0dead2ca6aa8,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Bangkok"", ""oriCountry"": ""Thailand"", ""oriTravelCode"": ""BKK"", ""destination"": ""Tokyo"", ""desCountry"": ""Japan"", ""desTravelCode"": ""HND"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""ANA"", ""description"": ""DIYSciThai"", ""startDate"": ""2016-01-29"", ""endDate"": ""2015-07-04"", ""title"": ""Thailand + Japan"", ""desRegion"": ""Asia"", ""carrierIATA"": ""NH"", ""carrierICAO"": ""ANA""}",Thailand + Japan,public,e6d60a2c-c6a2-4c8a-bd63-e9db8b58d7de,5f28dcbc-ad39-4777-b138-a1f41ef166c7,5c2b3936-8652-4a33-bd37-cf7b3d524868,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Tokyo"", ""oriCountry"": ""Japan"", ""oriTravelCode"": ""NRT"", ""destination"": ""New York"", ""desCountry"": ""USA"", ""desTravelCode"": ""JFK"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""ANA"", ""description"": ""DIYSciThai"", ""startDate"": ""2016-07-04"", ""title"": ""Thailand + Japan"", ""desRegion"": ""Asia"", ""carrierIATA"": ""NH"", ""carrierICAO"": ""ANA""}",Thailand + Japan,public,5bb64334-a3df-4d21-9f05-318e185c1e7d,5f28dcbc-ad39-4777-b138-a1f41ef166c7,176c1b3d-bab5-444c-97cf-fd79b228c83e,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""New York"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""LGA"", ""destination"": ""Toronto"", ""desCountry"": ""UK"", ""desTravelCode"": ""YYZ"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""WestJet"", ""description"": ""Mozilla Fellowship Onboarding"", ""startDate"": ""2016-09-11"", ""endDate"": ""2016-09-16"", ""title"": ""Toronto"", ""desRegion"": ""North America"", ""carrierIATA"": ""WS"", ""carrierICAO"": ""WJA""}",Toronto,public,bce9c74b-51f5-4b8d-86ac-94b48c1dca1d,3a0a3bb4-ae8b-4c90-b96c-70653db051c4,649e3ffe-694b-4c34-a746-bf1cfd2cdac9,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""New York"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""JFK"", ""destination"": ""London"", ""desCountry"": ""UK"", ""desTravelCode"": ""LHR"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Virgin Atlantic"", ""description"": ""My big move to SF \ud83d\ude2c"", ""startDate"": ""2016-10-17"", ""endDate"": ""2015-10-22"", ""title"": ""London + SF"", ""desRegion"": ""Europe"", ""carrierIATA"": ""VS"", ""carrierICAO"": ""VIR""}",London + SF,public,35d6be2b-b7cd-4e44-8638-6b1e277729a4,370d3e65-661c-40b6-9a43-ff372a47086d,6ac96e48-b01d-4801-98a3-c0a39e58ba44,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""London"", ""oriCountry"": ""UK"", ""oriTravelCode"": """", ""destination"": ""Paris"", ""desCountry"": ""France"", ""desTravelCode"": """", ""transportation"": ""\ud83d\ude82"", ""carrier"": ""Eurostar"", ""description"": ""My big move to SF \ud83d\ude2c"", ""startDate"": ""2016-10-22"", ""endDate"": ""2015-10-27"", ""title"": ""London + SF"", ""desRegion"": ""Europe"", ""carrierIATA"": ""9F"", ""carrierABBR"": ""EUR""}",London + SF,public,f6f570e7-fd4c-4e05-a3d9-52ff45d1bd90,370d3e65-661c-40b6-9a43-ff372a47086d,880fe9cf-1054-4097-93f6-9ea97b453f95,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Paris"", ""oriCountry"": ""France"", ""oriTravelCode"": """", ""destination"": ""London"", ""desCountry"": ""UK"", ""desTravelCode"": """", ""transportation"": ""\ud83d\ude82"", ""carrier"": ""Eurostar"", ""description"": ""My big move to SF \ud83d\ude2c"", ""startDate"": ""2016-10-27"", ""endDate"": ""2016-10-31"", ""title"": ""London + SF"", ""desRegion"": ""Europe"", ""carrierIATA"": ""9F"", ""carrierABBR"": ""EUR""}",London + SF,public,b9749741-9f74-4393-bd19-dc1ec18e5501,370d3e65-661c-40b6-9a43-ff372a47086d,893823e3-1979-45bf-9811-8a558dbea324,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""London"", ""oriCountry"": ""UK"", ""oriTravelCode"": """", ""destination"": ""San Francisco"", ""desCountry"": ""USA"", ""desTravelCode"": ""SFO"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Virgin Atlantic"", ""description"": ""My big move to SF \ud83d\ude2c"", ""startDate"": ""2016-10-31"", ""title"": ""London + SF"", ""desRegion"": ""Europe"", ""carrierIATA"": ""VS"", ""carrierICAO"": ""VIR""}",London + SF,public,c4aca394-46a9-4206-b831-b5756307bb06,370d3e65-661c-40b6-9a43-ff372a47086d,2ef35777-9fc8-44d8-b52e-66fa00a1b59c,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""San Francisco"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""SFO"", ""destination"": ""Montreal"", ""desCountry"": ""Canada"", ""desTravelCode"": ""YUL"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Delta"", ""description"": ""Working Open Workshop"", ""startDate"": ""2017-03-07"", ""endDate"": ""2017-03-12"", ""title"": ""Montreal"", ""desRegion"": ""North America"", ""carrierIATA"": ""DL"", ""carrierICAO"": ""DEL""}",Montreal,public,bf0b574b-8ba8-44f9-b348-2e5b8d04975c,03b969f4-686e-4d34-b3f8-f38d718fad84,69735096-6dc8-411c-b677-d5a43dd92088,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""San Francisco"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""SFO"", ""destination"": ""Santiago"", ""desCountry"": ""Chile"", ""desTravelCode"": """", ""transportation"": ""\u2708\ufe0f"", ""carrier"": """", ""description"": ""GOSH Workshop"", ""startDate"": ""2017-03-16"", ""endDate"": ""2017-03-25"", ""title"": ""Chile"", ""desRegion"": ""South America""}",Chile,public,fae3d1f7-a934-478e-b677-5c2f85722609,fedbb3d9-f4a0-4a0d-9bc3-b1f1181cdcd7,cde238a2-aee8-44b3-a49f-21721714ee44,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""Portland"", ""desRegion"": ""North America"", ""description"": ""miniWOW"", ""startDate"": ""2017-04-14"", ""endDate"": ""2017-04-15"", ""linkAlbum"": """", ""origin"": ""San Francisco"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""OAK"", ""destination"": ""Portland"", ""desCountry"": ""USA"", ""desTravelCode"": ""PDX"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Alaska""}",Portland,public,3e7032de-9be8-4c46-987e-b8f5c7ddb9c8,0fb7bbe4-424e-4ad7-b479-8aeb6d1e413d,0fb7bbe4-424e-4ad7-b479-8aeb6d1e413d,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""Washington, DC"", ""desRegion"": ""North America"", ""description"": ""March for Science"", ""startDate"": ""2017-04-20"", ""endDate"": ""2017-04-24"", ""linkAlbum"": """", ""origin"": ""Oakland"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""OAK"", ""destination"": ""Washington, DC"", ""desCountry"": ""USA"", ""desTravelCode"": ""BWI"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Delta""}","Washington, DC",public,63fcc267-0b0b-46cd-be1b-9db6f5cea769,a4d1d3df-723e-4f6c-b369-1f438a8291ef,a4d1d3df-723e-4f6c-b369-1f438a8291ef,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""Portland"", ""desRegion"": ""North America"", ""description"": ""csv,conf"", ""startDate"": ""2017-04-30"", ""endDate"": ""2017-05-05"", ""linkAlbum"": """", ""origin"": ""San Francisco"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""OAK"", ""destination"": ""Portland"", ""desCountry"": ""USA"", ""desTravelCode"": ""PDX"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Delta""}",Portland,public,c100cac7-524d-4498-89a5-751eccbca6a2,bfaaa1dd-736c-437a-9059-0139a96c8513,bfaaa1dd-736c-437a-9059-0139a96c8513,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""Dissertation Paperwork"", ""desRegion"": ""North America"", ""description"": ""csv,conf"", ""startDate"": ""2017-05-04"", ""endDate"": ""2017-05-06"", ""linkAlbum"": """", ""origin"": ""Portland"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""OAK"", ""destination"": ""New York"", ""desCountry"": ""USA"", ""desTravelCode"": ""JFK"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Delta""}",Dissertation Paperwork,public,e6f9cef6-cfbf-4999-8b20-38c6ba1266e9,2f4dfe3a-7841-4214-b6c2-73814db43499,2f4dfe3a-7841-4214-b6c2-73814db43499,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""Washington, DC"", ""desRegion"": ""North America"", ""description"": ""4th Annual LGBTQ Tech and Innovation Summit"", ""startDate"": ""2017-05-07"", ""endDate"": ""2017-05-09"", ""linkAlbum"": """", ""origin"": ""New York"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""NYC"", ""destination"": ""Washington, DC"", ""desCountry"": ""USA"", ""desTravelCode"": ""WAS"", ""transportation"": ""\ud83d\ude82"", ""carrier"": ""Amtrak""}","Washington, DC",public,2a330a78-4492-4c07-aea4-2ffd3008c1c6,b57147e3-9c84-4887-b73e-2219f0eed7cb,b57147e3-9c84-4887-b73e-2219f0eed7cb,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""Las Vegas"", ""desRegion"": ""North America"", ""description"": ""Pedro's Birthday"", ""startDate"": ""2017-05-26"", ""endDate"": ""2017-05-29"", ""linkAlbum"": """", ""origin"": ""San Francisco"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""SFO"", ""destination"": ""Las Vegas"", ""desCountry"": ""USA"", ""desTravelCode"": ""LAS"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""United""}",Las Vegas,public,ea445262-6100-4a89-8bd9-6c8f39d4c87f,72a270d6-f03e-4ce7-bbbb-5599c084afc5,72a270d6-f03e-4ce7-bbbb-5599c084afc5,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""Capetown, South Africa"", ""desRegion"": ""Africa"", ""description"": ""Mozilla Fellowship Offboarding"", ""startDate"": ""2017-06-09"", ""endDate"": ""2017-06-20"", ""linkAlbum"": """", ""origin"": ""San Francisco"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""SFO"", ""destination"": ""Capetown"", ""desCountry"": ""SA"", ""desTravelCode"": ""CPT"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""KLM""}","Capetown, South Africa",public,90810514-2ec6-40d8-a5b5-debb8c7cc488,fcd55620-928b-4923-af05-e09b9527160a,fcd55620-928b-4923-af05-e09b9527160a,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""Brazil"", ""desRegion"": ""South America"", ""description"": ""micro-WOW"", ""startDate"": ""2017-06-26"", ""endDate"": ""2017-07-05"", ""linkAlbum"": """", ""origin"": ""San Francisco"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""SFO"", ""destination"": ""Rio de Jainero"", ""desCountry"": ""Brazil"", ""desTravelCode"": ""GIG"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Delta""}",Brazil,public,e4a00f24-0dc5-49e5-922c-d0126a8bd229,4c03b01e-b6c0-4eed-816d-91f890c7afd9,4c03b01e-b6c0-4eed-816d-91f890c7afd9,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""Europe: Lisbon, Paris, Toulon, French Alps, La Bollene, Prague, Amsterdam, Oslo"", ""desRegion"": ""Europe"", ""description"": ""Scandinavian Trip with Joe"", ""startDate"": ""2017-07-17"", ""endDate"": ""2017-08-08"", ""linkAlbum"": """"}","Europe: Lisbon, Paris, Toulon, French Alps, La Bollene, Prague, Amsterdam, Oslo",public,27f052fd-1681-4f4e-9da9-aa9330b620a0,bd949c79-33eb-4554-a96b-0e764f260610,bd949c79-33eb-4554-a96b-0e764f260610,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""New York City"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""LGA"", ""destination"": ""Durham"", ""desCountry"": ""USA"", ""desTravelCode"": ""RDU"", ""transportation"": ""\u2708\ufe0f"", ""carrier"": ""Delta"", ""description"": ""alt-ac talks"", ""startDate"": ""2019-01-30"", ""endDate"": ""2019-02-02"", ""title"": ""Research Triangle"", ""desRegion"": ""North America"", ""carrierIATA"": ""DL"", ""carrierICAO"": ""DEL""}",Research Triangle,public,609c1514-6b02-4db7-86dd-1ff5da77a241,03bb78ef-8f27-4156-bba1-6d8f29b2e170,8aac78fc-3821-41c6-83c4-79e114cf2d19,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""origin"": ""Durham"", ""oriCountry"": ""USA"", ""oriTravelCode"": ""DNC"", ""destination"": ""Chapel Hill"", ""desCountry"": ""USA"", ""desTravelCode"": ""CHL"", ""transportation"": ""\ud83d\ude96"", ""carrier"": """", ""description"": ""alt-ac talks"", ""startDate"": ""2019-01-31"", ""endDate"": ""2019-01-31"", ""title"": ""Research Triangle"", ""desRegion"": ""North America""}",Research Triangle,public,a9f9c253-b2c3-4f39-aad7-673141a5e544,03bb78ef-8f27-4156-bba1-6d8f29b2e170,3c8d740a-84ae-43f2-ae33-a9599b6b5f9a,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""destination"": ""Sydney"", ""description"": ""Sydney Pride! \ud83c\udff3\ufe0f\u200d\ud83c\udf08"", ""startDate"": ""2019-01-30"", ""endDate"": ""2019-02-02"", ""title"": ""Australia"", ""desRegion"": ""Oceania""}",Australia,public,4aa828f3-0729-4422-b4bf-4a817aea91eb,9f77cb51-dde6-483a-b090-3c02e1964286,008fba97-ee42-4682-b56f-4ace62bc2fc8,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""destination"": ""Melbourne"", ""description"": ""Sydney Pride! \ud83c\udff3\ufe0f\u200d\ud83c\udf08"", ""startDate"": ""2019-02-23"", ""endDate"": ""2019-03-10"", ""title"": ""Australia"", ""desRegion"": ""Oceania""}",Australia,public,68721475-5d48-4cdf-9adb-f3de673453a1,9f77cb51-dde6-483a-b090-3c02e1964286,2f70a243-9f44-4169-88b1-42dbd97198cc,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""Paris"", ""desRegion"": ""Europe"", ""description"": ""MNE Coding Sprint"", ""startDate"": ""2019-03-19"", ""endDate"": ""2019-03-27"", ""linkAlbum"": """"}",Paris,public,30bb02df-4cc3-4d8c-bcca-9b8a7e783e51,a7ed9228-e2ff-47c9-a2bc-5e2aea8298dc,a7ed9228-e2ff-47c9-a2bc-5e2aea8298dc,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""Portland"", ""desRegion"": ""North America"", ""description"": ""csv,conf,v4"", ""startDate"": ""2019-05-07"", ""endDate"": ""2019-05-10"", ""linkAlbum"": """"}",Portland,public,66ba01f3-2930-4da4-9e27-0d4fc6370cee,d617f147-3cdd-42d7-8bac-62a9e6fab658,d617f147-3cdd-42d7-8bac-62a9e6fab658,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""Durham"", ""desRegion"": ""North America"", ""description"": ""Nephew's Graduation"", ""startDate"": ""2019-02-23"", ""endDate"": ""2019-03-10"", ""linkAlbum"": """"}",Durham,public,a264efdf-65f7-478c-b67b-bfceba4ab324,4d2ce279-fe99-40af-a438-2d9f0b6ba20d,4d2ce279-fe99-40af-a438-2d9f0b6ba20d,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""Spain"", ""desRegion"": ""Europe"", ""description"": ""James' 30th Birthday"", ""startDate"": ""2019-05-23"", ""endDate"": ""2019-06-04"", ""linkAlbum"": """"}",Spain,public,a5ff7411-270c-4d1f-9be9-6336a0abf465,6828c75e-232a-49cb-94f9-a7a8c8dcb807,6828c75e-232a-49cb-94f9-a7a8c8dcb807,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""British Columbia: Vancouver + Whistler"", ""desRegion"": ""North America"", ""description"": ""Mozilla All-Hands"", ""startDate"": ""2019-06-14"", ""endDate"": ""2019-06-22"", ""linkAlbum"": """"}",British Columbia: Vancouver + Whistler,public,9ee2590c-fc96-4bbe-9586-916240b79226,b44db56d-4366-48b2-8545-4b7c45bfb06f,b44db56d-4366-48b2-8545-4b7c45bfb06f,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""Montreal"", ""desRegion"": ""North America"", ""description"": ""Cognitive Science Society"", ""startDate"": ""2019-07-23"", ""endDate"": ""2019-07-28"", ""linkAlbum"": """"}",Montreal,public,6aa7eb77-c900-4447-84c9-eec2ebad0737,db7f28ff-9eb0-46d0-876c-1bfc3e62d666,db7f28ff-9eb0-46d0-876c-1bfc3e62d666,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
tripInfo,"{""title"": ""Provincetown"", ""desRegion"": ""North America"", ""description"": ""Carnival! \ud83c\udff3\ufe0f\u200d\ud83c\udf08"", ""startDate"": ""2019-08-15"", ""endDate"": ""2019-08-18"", ""linkAlbum"": """"}",Provincetown,public,c0fadcc2-9bf3-45d2-8bb6-2b1e6458b4e3,6e2e2de9-d259-4ebc-8670-29771b7742ec,6e2e2de9-d259-4ebc-8670-29771b7742ec,39f9e257-ede3-4b3c-ba3b-b4004ecedf89
